Time,Time Code,Country Name,Country Code,GDP per capita (constant 2010 US$) [NY.GDP.PCAP.KD],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2011,YR2011,Georgia,GEO,3500.52749285613,0.150639585150575
2011,YR2011,Germany,DEU,43969.259276339,0.0321649831976488
2011,YR2011,Ghana,GHA,1446.37163070702,5.31164400770362
2011,YR2011,Gibraltar,GIB,..,..
2011,YR2011,Greece,GRC,24495.7111408242,0.0156115154443157
2011,YR2011,Greenland,GRL,43781.4625641366,0
2011,YR2011,Grenada,GRD,7274.72313572426,0
2011,YR2011,Guam,GUM,30690.4366504784,0
2011,YR2011,Guatemala,GTM,2965.15320617913,0.56524436646746
2011,YR2011,Guinea,GIN,694.603134542634,0
2011,YR2011,Guinea-Bissau,GNB,587.140383038061,0
2011,YR2011,Guyana,GUY,3179.85921030323,0
2011,YR2011,Haiti,HTI,691.894267211056,0
2011,YR2011,Honduras,HND,1939.33862702996,0
2011,YR2011,"Hong Kong SAR, China",HKG,33888.4923153422,0
2011,YR2011,Hungary,HUN,13389.959626871,0.214109242555426
2011,YR2011,Iceland,ISL,43700.7929954964,0
2011,YR2011,India,IND,1410.426304742,1.32832621941962
2011,YR2011,Indonesia,IDN,3270.61948985329,2.93295787717612
2011,YR2011,"Iran, Islamic Rep.",IRN,6695.08228331152,24.8355783703555
2011,YR2011,Iraq,IRQ,4848.44239867785,50.834757128479
2011,YR2011,Ireland,IRL,48669.785700893,0
2011,YR2011,Isle of Man,IMN,71137.5412756894,..
2011,YR2011,Israel,ISR,31572.903434204,0.00528972482035799
2011,YR2011,Italy,ITA,36192.8663751007,0.105695472061537
2011,YR2011,Jamaica,JAM,4759.25695989892,0
2011,YR2011,Japan,JPN,44538.7261906952,0.00230060301107707
2011,YR2011,Jordan,JOR,3587.18304700904,0.0021828011790004
2011,YR2011,Kazakhstan,KAZ,9603.24465538973,19.4618156060608
2011,YR2011,Kenya,KEN,982.980837581714,0
2011,YR2011,Kiribati,KIR,1514.4979214378,0
2011,YR2011,"Korea, Dem. People’s Rep.",PRK,..,..
2011,YR2011,"Korea, Rep.",KOR,23754.7724552742,0.00262373070964131
2011,YR2011,Kosovo,XKX,3401.01082844363,0
2011,YR2011,Kuwait,KWT,39940.0419836868,61.1988985474643
2011,YR2011,Kyrgyz Republic,KGZ,921.177038530965,0.413718054152652
2011,YR2011,Lao PDR,LAO,1213.18469310894,0
2011,YR2011,Latvia,LVA,12283.2934032614,0
2011,YR2011,Lebanon,LBN,7453.82347500754,0
2011,YR2011,Lesotho,LSO,1193.27174196953,0
2011,YR2011,Liberia,LBR,538.11623500132,0
2011,YR2011,Libya,LBY,4539.00252138836,44.4284883405693
2011,YR2011,Liechtenstein,LIE,..,..
2011,YR2011,Lithuania,LTU,12967.1509631399,0.125834838098996
2011,YR2011,Luxembourg,LUX,105264.748489747,0
2011,YR2011,"Macao SAR, China",MAC,62122.0181328047,0
2011,YR2011,Madagascar,MDG,466.349175296974,0
2011,YR2011,Malawi,MWI,487.730681851429,0
2011,YR2011,Malaysia,MYS,9372.00753825617,5.41763043773358
2011,YR2011,Maldives,MDV,7384.8492111405,0
2011,YR2011,Mali,MLI,711.112812277099,0
2011,YR2011,Malta,MLT,21303.7645794281,0
2011,YR2011,Marshall Islands,MHL,2846.90704615602,..
2011,YR2011,Mauritania,MRT,1629.4350891255,2.92664325428245
2011,YR2011,Mauritius,MUS,8313.27125393119,0
2011,YR2011,Mexico,MEX,9477.88718509023,5.55813127862703
2011,YR2011,"Micronesia, Fed. Sts.",FSM,2961.9370189298,..
2011,YR2011,Moldova,MDA,2580.84130958529,0.0702330503082702
2011,YR2011,Monaco,MCO,159431.473630687,..
2011,YR2011,Mongolia,MNG,3043.86182588884,1.89885907112557
2011,YR2011,Montenegro,MNE,6890.77333865459,0
2011,YR2011,Morocco,MAR,2948.84548976845,0.017542035179326
2011,YR2011,Mozambique,MOZ,492.343001559207,0.218500751015788
2011,YR2011,Myanmar,MMR,1025.8922978384,0.944172495911487
2011,YR2011,Namibia,NAM,5490.74170535099,0
2011,YR2011,Nauru,NRU,5202.4433161176,0
2011,YR2011,Nepal,NPL,612.032557723897,0
2011,YR2011,Netherlands,NLD,51499.5957887631,0.0548179069667151
2011,YR2011,New Caledonia,NCL,..,..
2011,YR2011,New Zealand,NZL,34233.0218997058,0.766814531708264
2011,YR2011,Nicaragua,NIC,1577.48717155585,0
2011,YR2011,Niger,NER,466.070927637863,0.945863956199751
2011,YR2011,Nigeria,NGA,2350.3368242726,16.3803960899612
2011,YR2011,North Macedonia,MKD,4645.28160135539,0
2011,YR2011,Northern Mariana Islands,MNP,13655.085194743,..
2011,YR2011,Norway,NOR,87413.1769952234,8.00848693270164
2011,YR2011,Oman,OMN,17353.0375624339,46.1407476395831
2011,YR2011,Pakistan,PAK,992.878139474556,0.985904951420951
2011,YR2011,Palau,PLW,10844.0207063379,..
2011,YR2011,Panama,PAN,8841.56127732431,0
2011,YR2011,Papua New Guinea,PNG,1928.29267984968,4.58963657408506
2011,YR2011,Paraguay,PRY,4479.3989342399,0
2011,YR2011,Peru,PER,5360.2266324006,1.0569676153574
2011,YR2011,Philippines,PHL,2264.39408703383,0.247305041862978
2011,YR2011,Poland,POL,13224.5690913933,0.0541084608162217
2011,YR2011,Portugal,PRT,22149.6305813295,0
2011,YR2011,Puerto Rico,PRI,26647.3862687612,0
2011,YR2011,Qatar,QAT,69679.0884802855,32.7636147646065
2011,YR2011,Romania,ROU,8415.99918522552,1.03708846276378
2011,YR2011,Russian Federation,RUS,11125.3445917131,11.3957605127519
2011,YR2011,Rwanda,RWA,644.763840173281,0
2011,YR2011,Samoa,WSM,3685.07783821214,0
2011,YR2011,San Marino,SMR,54476.9797420514,..
2011,YR2011,Sao Tome and Principe,STP,1117.13650006465,0
2011,YR2011,Saudi Arabia,SAU,20553.9053742816,49.2677860794821
2011,YR2011,Senegal,SEN,1263.45241134374,0
2011,YR2011,Serbia,SRB,5898.59613222216,0.514279973394282
2011,YR2011,Seychelles,SYC,11967.3623467509,0
2011,YR2011,Sierra Leone,SLE,417.603168385485,0
2011,YR2011,Singapore,SGP,49194.3567574518,0
2011,YR2011,Sint Maarten (Dutch part),SXM,..,..
2011,YR2011,Slovak Republic,SVK,17184.2639708886,0.00478742049081122
2011,YR2011,Slovenia,SVN,23662.8313902027,0.000220372115105721
2011,YR2011,Solomon Islands,SLB,1423.82917626249,0
2011,YR2011,Somalia,SOM,..,..
2011,YR2011,South Africa,ZAF,7454.72016478301,0.0262055448891523
2011,YR2011,South Sudan,SSD,1416.42943370462,55.926032869709
2011,YR2011,Spain,ESP,30146.9992402473,0.00315499514380305
2011,YR2011,Sri Lanka,LKA,3014.57874450509,0
2011,YR2011,St. Kitts and Nevis,KNA,15654.5951612067,0
2011,YR2011,St. Lucia,LCA,8933.84619093225,0
2011,YR2011,St. Martin (French part),MAF,..,..
2011,YR2011,St. Vincent and the Grenadines,VCT,6262.8750297342,0
2011,YR2011,Sudan,SDN,1591.56825353313,21.3811700952998
2011,YR2011,Suriname,SUR,8639.95357766425,9.13262489172296
2011,YR2011,Sweden,SWE,54147.9403966009,0
2011,YR2011,Switzerland,CHE,75029.7578197262,0
2011,YR2011,Syrian Arab Republic,SYR,..,..
2011,YR2011,Tajikistan,TJK,787.233265702208,0.0746476285758272
2011,YR2011,Tanzania,TZA,777.227218443918,0
2011,YR2011,Thailand,THA,5094.47266059237,1.7517965458187
2011,YR2011,Timor-Leste,TLS,838.188712186125,..
2011,YR2011,Togo,TGO,553.201455548493,0
2011,YR2011,Tonga,TON,3667.1356350961,0
2011,YR2011,Trinidad and Tobago,TTO,16534.2682622722,8.89436165142888
2011,YR2011,Tunisia,TUN,4022.237688257,5.27793245922578
2011,YR2011,Turkey,TUR,11678.1307870247,0.130514342760109
2011,YR2011,Turkmenistan,TKM,5006.27301039207,15.0225127134483
2011,YR2011,Turks and Caicos Islands,TCA,..,0
2011,YR2011,Tuvalu,TUV,3217.84629988041,..
2011,YR2011,Uganda,UGA,864.537900031243,0
2011,YR2011,Ukraine,UKR,3138.46513682261,0.670037582955989
2011,YR2011,United Arab Emirates,ARE,34634.8621429885,28.8146910761865
2011,YR2011,United Kingdom,GBR,39731.4892839944,0.874412351002129
2011,YR2011,United States,USA,48866.0532770682,0.455620672736314
2011,YR2011,Uruguay,URY,12574.9035699501,0
2011,YR2011,Uzbekistan,UZB,1714.89056291696,2.35369033243507
2011,YR2011,Vanuatu,VUT,2923.42028826041,0
2011,YR2011,"Venezuela, RB",VEN,14179.192314908,19.0291728217623
2011,YR2011,Vietnam,VNM,1385.89038466892,5.46000690894375
2011,YR2011,Virgin Islands (U.S.),VIR,36798.6990347292,0
2011,YR2011,West Bank and Gaza,PSE,2580.36978854333,0
2011,YR2011,"Yemen, Rep.",YEM,1133.12659096798,23.4490293927987
2011,YR2011,Zambia,ZMB,1525.56249353769,0
2011,YR2011,Zimbabwe,ZWE,1066.42626547202,0
2012,YR2012,Afghanistan,AFG,576.190125450699,0.109810624237169
2012,YR2012,Albania,ALB,4276.60790388367,3.0235126770352
2012,YR2012,Algeria,DZA,4588.14765577383,26.163351633685
2012,YR2012,American Samoa,ASM,9921.80610804858,0
2012,YR2012,Andorra,AND,39769.5614582283,..
2012,YR2012,Angola,AGO,3748.44944492387,35.2417488498274
2012,YR2012,Antigua and Barbuda,ATG,12876.8892883551,0
2012,YR2012,Argentina,ARG,10649.8372874572,2.55794285449573
2012,YR2012,Armenia,ARM,3603.59584818863,0
2012,YR2012,Aruba,ABW,23781.2572983852,0
2012,YR2012,Australia,AUS,53682.0472210506,0.716303498355416
2012,YR2012,Austria,AUT,48172.2381151452,0.0869413653865636
2012,YR2012,Azerbaijan,AZE,5724.92083164488,27.7986598602867
2012,YR2012,"Bahamas, The",BHS,28799.9214118515,0
2012,YR2012,Bahrain,BHR,20924.7104304295,4.75976785798579
2012,YR2012,Bangladesh,BGD,865.749891053711,0.163757375537303
2012,YR2012,Barbados,BRB,15787.8040183292,0.47892211110264
2012,YR2012,Belarus,BLR,6478.70481089972,1.12604992008055
2012,YR2012,Belgium,BEL,44361.2084743341,0
2012,YR2012,Belize,BLZ,4253.09941001094,4.42237660451205
2012,YR2012,Benin,BEN,1057.66774031197,0
2012,YR2012,Bermuda,BMU,81547.8552352009,0
2012,YR2012,Bhutan,BTN,2504.5058910519,0
2012,YR2012,Bolivia,BOL,2094.02421738306,4.40906083181783
2012,YR2012,Bosnia and Herzegovina,BIH,4774.38530075719,0
2012,YR2012,Botswana,BWA,6944.80763670943,0
2012,YR2012,Brazil,BRA,11745.7759262897,1.99722374632725
2012,YR2012,British Virgin Islands,VGB,..,..
2012,YR2012,Brunei Darussalam,BRN,35967.3283979567,20.8917507667122
2012,YR2012,Bulgaria,BGR,7081.02615062678,0.0408047122975219
2012,YR2012,Burkina Faso,BFA,692.445037920314,0
2012,YR2012,Burundi,BDI,238.816045825172,0
2012,YR2012,Cabo Verde,CPV,3461.92665130578,0
2012,YR2012,Cambodia,KHM,873.949283306707,0
2012,YR2012,Cameroon,CMR,1325.93022542942,5.88579366317321
2012,YR2012,Canada,CAN,48785.9360790745,1.23186843964694
2012,YR2012,Cayman Islands,CYM,72208.1911691862,0
2012,YR2012,Central African Republic,CAF,528.644927384143,0
2012,YR2012,Chad,TCD,909.312343770806,24.3359271409118
2012,YR2012,Channel Islands,CHI,..,..
2012,YR2012,Chile,CHL,14035.679130826,0.0494872952898642
2012,YR2012,China,CHN,5325.1601061666,1.32869888816544
2012,YR2012,Colombia,COL,6911.59200404802,6.07509958915299
2012,YR2012,Comoros,COM,1347.55168235907,0
2012,YR2012,"Congo, Dem. Rep.",COD,357.598295892516,2.53082765838345
2012,YR2012,"Congo, Rep.",COG,2860.87433557363,51.8107333114642
2012,YR2012,Costa Rica,CRI,8689.96516770511,0
2012,YR2012,Cote d'Ivoire,CIV,1223.6319350233,2.87292139061503
2012,YR2012,Croatia,HRV,13658.5154487544,0.470406777846963
2012,YR2012,Cuba,CUB,6051.68574614449,1.75322129170657
2012,YR2012,Curacao,CUW,..,0
2012,YR2012,Cyprus,CYP,28873.6258339319,0
2012,YR2012,Czech Republic,CZE,19929.7640671993,0.0333199856493491
2012,YR2012,Denmark,DNK,58487.7935518014,1.35885858580006
2012,YR2012,Djibouti,DJI,..,0
2012,YR2012,Dominica,DMA,6869.64063635644,0
2012,YR2012,Dominican Republic,DOM,5745.4227442923,0
2012,YR2012,Ecuador,ECU,5122.18009020886,13.7001312340387
2012,YR2012,"Egypt, Arab Rep.",EGY,2634.85005236495,8.37024696385227
2012,YR2012,El Salvador,SLV,3156.72384463597,0
2012,YR2012,Equatorial Guinea,GNQ,18254.0964461755,36.7986670426713
2012,YR2012,Eritrea,ERI,..,..
2012,YR2012,Estonia,EST,16497.2087564675,1.17655472202976
2012,YR2012,Eswatini,SWZ,4431.82374639263,0
2012,YR2012,Ethiopia,ETH,389.938966721631,0
2012,YR2012,Faroe Islands,FRO,..,0
2012,YR2012,Fiji,FJI,3781.18454181843,0
2012,YR2012,Finland,FIN,46538.5774283497,0
2012,YR2012,France,FRA,41258.2747345168,0.0133186099135878
2012,YR2012,French Polynesia,PYF,..,..
2012,YR2012,Gabon,GAB,9258.88197266208,35.475216390829
2012,YR2012,"Gambia, The",GMB,783.266692810892,0
2012,YR2012,Georgia,GEO,3751.00347585304,0.133389315804975
2012,YR2012,Germany,DEU,44070.9217011381,0.0326737479932365
2012,YR2012,Ghana,GHA,1543.76398423026,5.02808418683937
2012,YR2012,Gibraltar,GIB,..,..
2012,YR2012,Greece,GRC,22830.5267783973,0.0169478317614708
2012,YR2012,Greenland,GRL,44454.3735497748,0
2012,YR2012,Grenada,GRD,7147.18918737909,0
2012,YR2012,Guam,GUM,31252.6636152997,0
2012,YR2012,Guatemala,GTM,2999.42276262614,0.50335619557322
2012,YR2012,Guinea,GIN,719.698172703926,0
2012,YR2012,Guinea-Bissau,GNB,561.986650036213,0
2012,YR2012,Guyana,GUY,3332.70302751644,0
2012,YR2012,Haiti,HTI,701.445963678329,0
2012,YR2012,Honduras,HND,1982.00973784495,0
2012,YR2012,"Hong Kong SAR, China",HKG,34086.3065403193,0
2012,YR2012,Hungary,HUN,13261.1969629144,0.224312342106231
2012,YR2012,Iceland,ISL,44032.4252000495,0
2012,YR2012,India,IND,1469.17761007839,1.29813477093108
2012,YR2012,Indonesia,IDN,3421.27352044829,2.62091835309153
2012,YR2012,"Iran, Islamic Rep.",IRN,6122.43208981298,20.2017840239866
2012,YR2012,Iraq,IRQ,5322.38530653205,48.4323805349353
2012,YR2012,Ireland,IRL,48573.3772496171,0
2012,YR2012,Isle of Man,IMN,73720.5105053997,..
2012,YR2012,Israel,ISR,31695.0064286299,0.00541332916543022
2012,YR2012,Italy,ITA,35019.4718880864,0.114539038767056
2012,YR2012,Jamaica,JAM,4703.08640587979,0
2012,YR2012,Japan,JPN,45276.8743354249,0.00260763127808218
2012,YR2012,Jordan,JOR,3487.61361673173,0.00250340322403097
2012,YR2012,Kazakhstan,KAZ,9923.42220839838,17.25883737029
2012,YR2012,Kenya,KEN,1000.8292167941,0
2012,YR2012,Kiribati,KIR,1561.40029843359,0
2012,YR2012,"Korea, Dem. People’s Rep.",PRK,..,..
2012,YR2012,"Korea, Rep.",KOR,24197.9413704675,0.0015222696530786
2012,YR2012,Kosovo,XKX,3465.42443211359,0
2012,YR2012,Kuwait,KWT,40287.3042188638,61.0435860840007
2012,YR2012,Kyrgyz Republic,KGZ,905.165668041719,0.387180802248695
2012,YR2012,Lao PDR,LAO,1290.83774819673,0
2012,YR2012,Latvia,LVA,12950.7569816059,0
2012,YR2012,Lebanon,LBN,7179.11697006244,0
2012,YR2012,Lesotho,LSO,1266.65975140149,0
2012,YR2012,Liberia,LBR,564.520844221776,0
2012,YR2012,Libya,LBY,10066.5790283158,60.7896236994826
2012,YR2012,Liechtenstein,LIE,..,..
2012,YR2012,Lithuania,LTU,13646.0199403205,0.116357159257862
2012,YR2012,Luxembourg,LUX,102404.612086023,0
2012,YR2012,"Macao SAR, China",MAC,66271.4690733933,0
2012,YR2012,Madagascar,MDG,467.435789903935,0
2012,YR2012,Malawi,MWI,482.923781207912,0
2012,YR2012,Malaysia,MYS,9743.10479671184,5.07909969118033
2012,YR2012,Maldives,MDV,7251.67627055564,0
2012,YR2012,Mali,MLI,684.647401501598,0
2012,YR2012,Malta,MLT,21702.9923363846,0
2012,YR2012,Marshall Islands,MHL,2770.31073689698,..
2012,YR2012,Mauritania,MRT,1652.71417014361,2.46910049562654
2012,YR2012,Mauritius,MUS,8580.08564924831,0
2012,YR2012,Mexico,MEX,9690.86906453233,5.28927647304709
2012,YR2012,"Micronesia, Fed. Sts.",FSM,2877.27228753759,..
2012,YR2012,Moldova,MDA,2565.957672565,0.0560491201823488
2012,YR2012,Monaco,MCO,159100.193449311,..
2012,YR2012,Mongolia,MNG,3353.09360670119,2.20792190450481
2012,YR2012,Montenegro,MNE,6697.44457797724,0
2012,YR2012,Morocco,MAR,2995.45235738661,0.0123720692071909
2012,YR2012,Mozambique,MOZ,513.739087159073,0.251833377183837
2012,YR2012,Myanmar,MMR,1092.05650932938,1.12606084320662
2012,YR2012,Namibia,NAM,5668.57004972299,0
2012,YR2012,Nauru,NRU,5668.50252739376,0
2012,YR2012,Nepal,NPL,642.520463351456,0
2012,YR2012,Netherlands,NLD,50780.7029655426,0.0586552034777825
2012,YR2012,New Caledonia,NCL,..,..
2012,YR2012,New Zealand,NZL,34808.3415575672,0.630812337180253
2012,YR2012,Nicaragua,NIC,1657.65152452845,0
2012,YR2012,Niger,NER,495.763971160512,2.82749081989819
2012,YR2012,Nigeria,NGA,2384.95417065007,13.9030798808396
2012,YR2012,North Macedonia,MKD,4620.09801374671,0
2012,YR2012,Northern Mariana Islands,MNP,13652.9197047443,..
2012,YR2012,Norway,NOR,88604.5746477835,6.97016284947729
2012,YR2012,Oman,OMN,17633.1436393044,42.7991311297795
2012,YR2012,Pakistan,PAK,1006.07328865598,1.03709202975572
2012,YR2012,Palau,PLW,11109.4294053041,..
2012,YR2012,Panama,PAN,9541.06021262127,0
2012,YR2012,Papua New Guinea,PNG,1976.09878282594,3.50626880891244
2012,YR2012,Paraguay,PRY,4394.54388141372,0
2012,YR2012,Peru,PER,5642.57811515525,0.874172516802813
2012,YR2012,Philippines,PHL,2379.66818447974,0.177981652044069
2012,YR2012,Poland,POL,13437.2399417066,0.0603899462664175
2012,YR2012,Portugal,PRT,21337.2857541231,0
2012,YR2012,Puerto Rico,PRI,26979.6710188734,0
2012,YR2012,Qatar,QAT,67623.8007390447,29.0837327359266
2012,YR2012,Romania,ROU,8629.14303523025,1.01698796336007
2012,YR2012,Russian Federation,RUS,11553.5764196455,10.3338906803292
2012,YR2012,Rwanda,RWA,683.460336640684,0
2012,YR2012,Samoa,WSM,3504.14307397164,0
2012,YR2012,San Marino,SMR,49939.0073851507,..
2012,YR2012,Sao Tome and Principe,STP,1128.50745494651,0
2012,YR2012,Saudi Arabia,SAU,21006.6370090509,47.2244795445974
2012,YR2012,Senegal,SEN,1291.62221425429,0
2012,YR2012,Serbia,SRB,5886.89457613666,0.46006830660805
2012,YR2012,Seychelles,SYC,11999.9538480947,0
2012,YR2012,Sierra Leone,SLE,470.301404621334,0
2012,YR2012,Singapore,SGP,50143.7787074334,0
2012,YR2012,Sint Maarten (Dutch part),SXM,..,..
2012,YR2012,Slovak Republic,SVK,17480.2711778287,0.206121026481701
2012,YR2012,Slovenia,SVN,22989.9302725202,0.000236112754267981
2012,YR2012,Solomon Islands,SLB,1449.75580958037,0
2012,YR2012,Somalia,SOM,..,..
2012,YR2012,South Africa,ZAF,7500.04106663005,0.0897288354117832
2012,YR2012,South Sudan,SSD,742.342448651301,5.38052079296298
2012,YR2012,Spain,ESP,29235.8286869685,0.00487866164268789
2012,YR2012,Sri Lanka,LKA,3286.0075942939,0
2012,YR2012,St. Kitts and Nevis,KNA,15170.8986639694,0
2012,YR2012,St. Lucia,LCA,8860.36963576419,0
2012,YR2012,St. Martin (French part),MAF,..,..
2012,YR2012,St. Vincent and the Grenadines,VCT,6342.46536797172,0
2012,YR2012,Sudan,SDN,1745.10167474004,4.61933209177881
2012,YR2012,Suriname,SUR,8772.96122137276,7.82064076436367
2012,YR2012,Sweden,SWE,53432.6448453224,0
2012,YR2012,Switzerland,CHE,74984.137116844,0
2012,YR2012,Syrian Arab Republic,SYR,..,..
2012,YR2012,Tajikistan,TJK,827.112997957288,0.0979151670657396
2012,YR2012,Tanzania,TZA,788.439151581443,0
2012,YR2012,Thailand,THA,5437.87769081622,1.70111688995261
2012,YR2012,Timor-Leste,TLS,873.055997589049,..
2012,YR2012,Togo,TGO,573.923988738926,0
2012,YR2012,Tonga,TON,3729.49503334811,0
2012,YR2012,Trinidad and Tobago,TTO,16636.6838307924,7.57210804171765
2012,YR2012,Tunisia,TUN,4142.49443137775,5.31671527549341
2012,YR2012,Turkey,TUR,12039.2956914658,0.11848994309673
2012,YR2012,Turkmenistan,TKM,5462.9172897914,12.7307664091752
2012,YR2012,Turks and Caicos Islands,TCA,..,0
2012,YR2012,Tuvalu,TUV,3063.87414564206,..
2012,YR2012,Uganda,UGA,869.601494956259,0
2012,YR2012,Ukraine,UKR,3153.7354536996,0.574222783592665
2012,YR2012,United Arab Emirates,ARE,35416.8917844949,28.5282484915189
2012,YR2012,United Kingdom,GBR,40039.7002444533,0.70669867687371
2012,YR2012,United States,USA,49603.2534736283,0.291285206884496
2012,YR2012,Uruguay,URY,12981.1401108822,0
2012,YR2012,Uzbekistan,UZB,1814.46719583956,2.29057727604897
2012,YR2012,Vanuatu,VUT,2893.09572537593,0
2012,YR2012,"Venezuela, RB",VEN,14735.0935364906,15.097285458568
2012,YR2012,Vietnam,VNM,1443.49261488872,5.3355430323796
2012,YR2012,Virgin Islands (U.S.),VIR,31301.001725378,0
2012,YR2012,West Bank and Gaza,PSE,2675.67754197824,0
2012,YR2012,"Yemen, Rep.",YEM,1128.68627294681,17.0138091052934
2012,YR2012,Zambia,ZMB,1591.31955709811,0
2012,YR2012,Zimbabwe,ZWE,1223.20343166571,0
,,,,,
,,,,,
,,,,,
Data from database: World Development Indicators,,,,,
Last Updated: 09/08/2020,,,,,
